iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,population
AFG,Asia,Afghanistan,2020-02-24,5.0,5.0,,,0.126,0.126,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-02-25,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-02-26,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-02-27,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-02-28,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-02-29,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-01,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-02,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-03,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-04,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-05,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-06,5.0,0.0,,,0.126,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-07,8.0,3.0,,,0.201,0.075,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-08,8.0,0.0,,,0.201,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-09,8.0,0.0,,,0.201,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-10,8.0,0.0,,,0.201,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-11,11.0,3.0,,,0.276,0.075,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-12,11.0,0.0,,,0.276,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-13,11.0,0.0,,,0.276,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-14,14.0,3.0,,,0.351,0.075,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-15,20.0,6.0,,,0.502,0.151,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-16,25.0,5.0,,,0.628,0.126,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-17,26.0,1.0,,,0.653,0.025,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-18,26.0,0.0,,,0.653,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-19,26.0,0.0,,,0.653,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-20,24.0,,,,0.602,,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-21,24.0,0.0,,,0.602,0.0,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-22,34.0,10.0,,,0.854,0.251,,,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-23,40.0,6.0,1.0,1.0,1.004,0.151,0.025,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-24,42.0,2.0,1.0,0.0,1.054,0.05,0.025,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-25,74.0,32.0,1.0,0.0,1.858,0.803,0.025,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-26,80.0,6.0,2.0,1.0,2.008,0.151,0.05,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-27,91.0,11.0,2.0,0.0,2.284,0.276,0.05,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-28,106.0,15.0,2.0,0.0,2.661,0.377,0.05,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-29,114.0,8.0,4.0,2.0,2.862,0.201,0.1,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-30,114.0,0.0,4.0,0.0,2.862,0.0,0.1,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-03-31,166.0,52.0,4.0,0.0,4.167,1.305,0.1,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-01,192.0,26.0,4.0,0.0,4.82,0.653,0.1,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-02,235.0,43.0,4.0,0.0,5.899,1.079,0.1,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-03,269.0,34.0,5.0,1.0,6.753,0.854,0.126,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-04,270.0,1.0,5.0,0.0,6.778,0.025,0.126,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-05,299.0,29.0,7.0,2.0,7.506,0.728,0.176,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-06,337.0,38.0,7.0,0.0,8.46,0.954,0.176,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-07,367.0,30.0,11.0,4.0,9.213,0.753,0.276,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-08,423.0,56.0,14.0,3.0,10.619,1.406,0.351,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-09,444.0,21.0,15.0,1.0,11.146,0.527,0.377,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-10,521.0,77.0,15.0,0.0,13.079,1.933,0.377,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-11,521.0,0.0,15.0,0.0,13.079,0.0,0.377,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-12,555.0,34.0,18.0,3.0,13.932,0.854,0.452,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-13,607.0,52.0,19.0,1.0,15.238,1.305,0.477,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-14,665.0,58.0,22.0,3.0,16.694,1.456,0.552,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-15,770.0,105.0,25.0,3.0,19.33,2.636,0.628,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-16,794.0,24.0,29.0,4.0,19.932,0.602,0.728,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-17,845.0,51.0,30.0,1.0,21.212,1.28,0.753,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-18,908.0,63.0,30.0,0.0,22.794,1.582,0.753,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-19,933.0,25.0,30.0,0.0,23.421,0.628,0.753,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-20,996.0,63.0,33.0,3.0,25.003,1.582,0.828,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-21,1026.0,30.0,36.0,3.0,25.756,0.753,0.904,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-22,1092.0,66.0,36.0,0.0,27.413,1.657,0.904,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-23,1176.0,84.0,40.0,4.0,29.521,2.109,1.004,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-24,1226.0,50.0,40.0,0.0,30.777,1.255,1.004,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-25,1330.0,104.0,43.0,3.0,33.387,2.611,1.079,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-26,1463.0,133.0,49.0,6.0,36.726,3.339,1.23,0.151,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-27,1531.0,68.0,50.0,1.0,38.433,1.707,1.255,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-28,1703.0,172.0,60.0,10.0,42.751,4.318,1.506,0.251,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-29,1827.0,124.0,60.0,0.0,45.864,3.113,1.506,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-04-30,1827.0,0.0,60.0,0.0,45.864,0.0,1.506,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-01,2171.0,344.0,64.0,4.0,54.499,8.636,1.607,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-02,2469.0,298.0,72.0,8.0,61.98,7.481,1.807,0.201,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-03,2469.0,0.0,72.0,0.0,61.98,0.0,1.807,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-04,2469.0,0.0,72.0,0.0,61.98,0.0,1.807,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-05,2469.0,0.0,72.0,0.0,61.98,0.0,1.807,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-06,3224.0,755.0,95.0,23.0,80.933,18.953,2.385,0.577,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-07,3392.0,168.0,104.0,9.0,85.15,4.217,2.611,0.226,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-08,3563.0,171.0,105.0,1.0,89.443,4.293,2.636,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-09,3563.0,0.0,105.0,0.0,89.443,0.0,2.636,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-10,4402.0,839.0,119.0,14.0,110.505,21.062,2.987,0.351,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-11,4664.0,262.0,120.0,1.0,117.082,6.577,3.012,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-12,4967.0,303.0,127.0,7.0,124.688,7.606,3.188,0.176,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-13,4967.0,0.0,127.0,0.0,124.688,0.0,3.188,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-14,5339.0,372.0,136.0,9.0,134.026,9.338,3.414,0.226,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-15,6053.0,714.0,153.0,17.0,151.95,17.924,3.841,0.427,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-16,6402.0,349.0,168.0,15.0,160.711,8.761,4.217,0.377,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-17,6635.0,233.0,169.0,1.0,166.56,5.849,4.242,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-18,7072.0,437.0,173.0,4.0,177.53,10.97,4.343,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-19,7655.0,583.0,177.0,4.0,192.166,14.635,4.443,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-20,8145.0,490.0,187.0,10.0,204.466,12.301,4.694,0.251,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-21,8676.0,531.0,193.0,6.0,217.796,13.33,4.845,0.151,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-22,9216.0,540.0,205.0,12.0,231.352,13.556,5.146,0.301,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-23,9952.0,736.0,215.0,10.0,249.828,18.476,5.397,0.251,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-24,10668.0,716.0,222.0,7.0,267.802,17.974,5.573,0.176,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-25,11180.0,512.0,223.0,1.0,280.655,12.853,5.598,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-26,11917.0,737.0,224.0,1.0,299.156,18.501,5.623,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-27,12465.0,548.0,230.0,6.0,312.912,13.757,5.774,0.151,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-28,13102.0,637.0,239.0,9.0,328.903,15.991,6.0,0.226,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-29,13745.0,643.0,250.0,11.0,345.045,16.141,6.276,0.276,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-30,14529.0,784.0,252.0,2.0,364.726,19.681,6.326,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-05-31,15180.0,651.0,254.0,2.0,381.068,16.342,6.376,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-01,15836.0,656.0,269.0,15.0,397.536,16.468,6.753,0.377,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-02,16578.0,742.0,274.0,5.0,416.162,18.627,6.878,0.126,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-03,17353.0,775.0,298.0,24.0,435.617,19.455,7.481,0.602,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-04,17977.0,624.0,303.0,5.0,451.282,15.664,7.606,0.126,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-05,19055.0,1078.0,313.0,10.0,478.343,27.061,7.857,0.251,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-06,19637.0,582.0,331.0,18.0,492.953,14.61,8.309,0.452,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-07,20428.0,791.0,361.0,30.0,512.81,19.857,9.062,0.753,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-08,21003.0,575.0,373.0,12.0,527.244,14.434,9.364,0.301,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-09,21308.0,305.0,380.0,7.0,534.901,7.657,9.539,0.176,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-10,22228.0,920.0,409.0,29.0,557.996,23.095,10.267,0.728,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-11,22976.0,748.0,430.0,21.0,576.773,18.777,10.794,0.527,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-12,23632.0,656.0,450.0,20.0,593.241,16.468,11.296,0.502,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-13,24188.0,556.0,455.0,5.0,607.198,13.957,11.422,0.126,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-14,24852.0,664.0,475.0,20.0,623.867,16.669,11.924,0.502,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-15,25613.0,761.0,480.0,5.0,642.97,19.104,12.05,0.126,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-16,25719.0,106.0,488.0,8.0,645.631,2.661,12.25,0.201,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-17,26960.0,1241.0,508.0,20.0,676.784,31.153,12.752,0.502,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-18,27423.0,463.0,550.0,42.0,688.407,11.623,13.807,1.054,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-19,27964.0,541.0,552.0,2.0,701.988,13.581,13.857,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-20,28383.0,419.0,552.0,0.0,712.506,10.518,13.857,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-21,28919.0,536.0,585.0,33.0,725.962,13.455,14.685,0.828,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-22,29229.0,310.0,602.0,17.0,733.744,7.782,15.112,0.427,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-23,29567.0,338.0,622.0,20.0,742.229,8.485,15.614,0.502,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-24,29726.0,159.0,643.0,21.0,746.22,3.991,16.141,0.527,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-25,30261.0,535.0,679.0,36.0,759.65,13.43,17.045,0.904,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-26,30346.0,85.0,684.0,5.0,761.784,2.134,17.171,0.126,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-27,30702.0,356.0,707.0,23.0,770.721,8.937,17.748,0.577,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-28,31053.0,351.0,733.0,26.0,779.532,8.811,18.401,0.653,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-29,31324.0,271.0,737.0,4.0,786.335,6.803,18.501,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-06-30,31445.0,121.0,739.0,2.0,789.373,3.037,18.551,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-01,31848.0,403.0,778.0,39.0,799.489,10.117,19.53,0.979,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-02,32108.0,260.0,811.0,33.0,806.016,6.527,20.359,0.828,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-03,32410.0,302.0,823.0,12.0,813.597,7.581,20.66,0.301,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-04,32758.0,348.0,830.0,7.0,822.333,8.736,20.836,0.176,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-05,33037.0,279.0,868.0,38.0,829.337,7.004,21.79,0.954,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-06,33150.0,113.0,891.0,23.0,832.174,2.837,22.367,0.577,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-07,33470.0,320.0,924.0,33.0,840.207,8.033,23.195,0.828,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-08,33680.0,210.0,940.0,16.0,845.479,5.272,23.597,0.402,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-09,33739.0,59.0,941.0,1.0,846.96,1.481,23.622,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-10,34280.0,541.0,975.0,34.0,860.541,13.581,24.476,0.854,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-11,34437.0,157.0,979.0,4.0,864.482,3.941,24.576,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-12,34537.0,100.0,1014.0,35.0,866.992,2.51,25.455,0.879,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-13,34541.0,4.0,1016.0,2.0,867.092,0.1,25.505,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-14,34826.0,285.0,1049.0,33.0,874.247,7.154,26.333,0.828,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-15,35026.0,200.0,1098.0,49.0,879.268,5.021,27.563,1.23,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-16,35156.0,130.0,1117.0,19.0,882.531,3.263,28.04,0.477,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-17,35315.0,159.0,1151.0,34.0,886.522,3.991,28.894,0.854,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-18,35375.0,60.0,1151.0,0.0,888.029,1.506,28.894,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-19,35561.0,186.0,1185.0,34.0,892.698,4.669,29.747,0.854,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-20,35595.0,34.0,1187.0,2.0,893.551,0.854,29.798,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-21,35701.0,106.0,1188.0,1.0,896.212,2.661,29.823,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-22,35813.0,112.0,1194.0,6.0,899.024,2.812,29.973,0.151,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-23,36001.0,188.0,1215.0,21.0,903.743,4.719,30.5,0.527,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-24,36067.0,66.0,1229.0,14.0,905.4,1.657,30.852,0.351,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-25,36122.0,55.0,1250.0,21.0,906.781,1.381,31.379,0.527,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-26,36243.0,121.0,1263.0,13.0,909.818,3.037,31.705,0.326,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-27,36349.0,106.0,1273.0,10.0,912.479,2.661,31.956,0.251,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-28,36454.0,105.0,1274.0,1.0,915.115,2.636,31.982,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-29,36557.0,103.0,1275.0,1.0,917.701,2.586,32.007,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-30,36628.0,71.0,1275.0,0.0,919.483,1.782,32.007,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-07-31,36628.0,0.0,1275.0,0.0,919.483,0.0,32.007,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-01,36796.0,168.0,1287.0,12.0,923.7,4.217,32.308,0.301,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-02,36796.0,0.0,1287.0,0.0,923.7,0.0,32.308,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-03,36796.0,0.0,1287.0,0.0,923.7,0.0,32.308,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-04,36833.0,37.0,1292.0,5.0,924.629,0.929,32.433,0.126,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-05,36915.0,82.0,1298.0,6.0,926.688,2.058,32.584,0.151,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-06,36982.0,67.0,1302.0,4.0,928.37,1.682,32.684,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-07,37023.0,41.0,1302.0,0.0,929.399,1.029,32.684,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-08,37101.0,78.0,1311.0,9.0,931.357,1.958,32.91,0.226,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-09,37140.0,39.0,1316.0,5.0,932.336,0.979,33.036,0.126,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-10,37140.0,0.0,1316.0,0.0,932.336,0.0,33.036,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-11,37355.0,215.0,1348.0,32.0,937.733,5.397,33.839,0.803,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-12,37431.0,76.0,1358.0,10.0,939.641,1.908,34.09,0.251,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-13,37510.0,79.0,1367.0,9.0,941.624,1.983,34.316,0.226,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-14,37517.0,7.0,1367.0,0.0,941.8,0.176,34.316,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-15,37637.0,120.0,1374.0,7.0,944.812,3.012,34.492,0.176,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-16,37682.0,45.0,1379.0,5.0,945.942,1.13,34.617,0.126,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-17,37682.0,0.0,1379.0,0.0,945.942,0.0,34.617,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-18,37685.0,3.0,1379.0,0.0,946.017,0.075,34.617,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-19,37685.0,0.0,1379.0,0.0,946.017,0.0,34.617,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-20,37845.0,160.0,1387.0,8.0,950.034,4.017,34.818,0.201,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-21,37942.0,97.0,1389.0,2.0,952.469,2.435,34.868,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-22,37980.0,38.0,1389.0,0.0,953.423,0.954,34.868,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-23,38039.0,59.0,1389.0,0.0,954.904,1.481,34.868,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-24,38085.0,46.0,1391.0,2.0,956.059,1.155,34.919,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-25,38156.0,71.0,1401.0,10.0,957.841,1.782,35.17,0.251,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-26,38199.0,43.0,1405.0,4.0,958.92,1.079,35.27,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-27,38215.0,16.0,1405.0,0.0,959.322,0.402,35.27,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-28,38226.0,11.0,1406.0,1.0,959.598,0.276,35.295,0.025,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-29,38229.0,3.0,1406.0,0.0,959.673,0.075,35.295,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-30,38229.0,0.0,1406.0,0.0,959.673,0.0,35.295,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-08-31,38248.0,19.0,1406.0,0.0,960.15,0.477,35.295,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-01,38282.0,34.0,1410.0,4.0,961.004,0.854,35.396,0.1,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-02,38329.0,47.0,1413.0,3.0,962.184,1.18,35.471,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-03,38374.0,45.0,1413.0,0.0,963.313,1.13,35.471,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-04,38374.0,0.0,1413.0,0.0,963.313,0.0,35.471,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-05,38390.0,16.0,1413.0,0.0,963.715,0.402,35.471,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-06,38484.0,94.0,1416.0,3.0,966.075,2.36,35.546,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-07,38580.0,96.0,1419.0,3.0,968.485,2.41,35.622,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-08,38606.0,26.0,1422.0,3.0,969.137,0.653,35.697,0.075,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-09,38630.0,24.0,1424.0,2.0,969.74,0.602,35.747,0.05,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-10,38658.0,28.0,1424.0,0.0,970.443,0.703,35.747,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-11,38692.0,34.0,1424.0,0.0,971.296,0.854,35.747,0.0,,,,,,,,,,39835428.0
AFG,Asia,Afghanistan,2020-09-12,38727.0,35.0,1424.0,0.0,972.175,0.879,35.747,0.0,,,,,,,,,,39835428.0
